Order ID,Order Date,Ship Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-6887,2018-10-05,2018-10-09,First Class,Consumer,Texas,West,Office Supplies,Envelopes,486.9,1,0.1,65.18
CA-6888,2017-12-30,2018-01-04,Standard Class,Consumer,Florida,East,Office Supplies,Storage,634.82,9,0.1,135.6
CA-6889,2018-05-31,2018-06-02,First Class,Home Office,Texas,East,Technology,Phones,412.79,6,0.2,98.03
CA-6890,2016-01-22,2016-01-28,Same Day,Corporate,Florida,East,Office Supplies,Paper,269.75,7,0.0,5.9
CA-6891,2017-09-26,2017-09-28,Same Day,Corporate,Illinois,East,Office Supplies,Storage,84.34,2,0.2,3.04
CA-6892,2015-11-01,2015-11-07,Same Day,Consumer,Texas,East,Furniture,Chairs,230.13,4,0.2,32.38
CA-6893,2017-12-08,2017-12-12,Second Class,Corporate,Washington,West,Furniture,Furnishings,163.92,3,0.3,8.36
CA-6894,2017-09-04,2017-09-06,Same Day,Consumer,Washington,East,Technology,Machines,47.68,6,0.3,2.02
CA-6895,2017-07-11,2017-07-14,Second Class,Consumer,Texas,Central,Office Supplies,Storage,906.11,4,0.0,50.38
CA-6896,2016-04-30,2016-05-04,Standard Class,Consumer,Washington,South,Office Supplies,Appliances,74.12,4,0.1,7.87
CA-6897,2017-01-21,2017-01-24,First Class,Consumer,California,South,Office Supplies,Labels,850.42,4,0.3,-85.47
CA-6898,2017-07-08,2017-07-13,Second Class,Home Office,Florida,West,Office Supplies,Paper,918.82,6,0.2,-122.23
CA-6899,2016-06-04,2016-06-06,Second Class,Consumer,California,South,Technology,Copiers,904.59,1,0.3,91.42
CA-6900,2018-09-15,2018-09-21,Second Class,Home Office,California,South,Furniture,Bookcases,26.84,9,0.2,-0.29
CA-6901,2017-08-12,2017-08-15,Second Class,Corporate,Florida,South,Technology,Accessories,537.18,6,0.2,71.88
CA-6902,2015-01-05,2015-01-08,Standard Class,Home Office,Texas,South,Office Supplies,Binders,439.31,6,0.1,-4.46
CA-6903,2017-01-14,2017-01-16,First Class,Consumer,New York,South,Furniture,Bookcases,148.11,9,0.0,-0.21
CA-6904,2017-06-19,2017-06-20,Second Class,Consumer,Florida,East,Furniture,Bookcases,934.37,1,0.1,-133.05
CA-6905,2015-02-05,2015-02-07,Second Class,Home Office,Florida,West,Furniture,Tables,293.94,2,0.0,29.33
CA-6906,2015-08-18,2015-08-24,Standard Class,Consumer,Florida,South,Technology,Accessories,683.74,5,0.2,-60.43
CA-6907,2015-02-17,2015-02-22,Second Class,Consumer,Texas,East,Office Supplies,Appliances,479.98,9,0.0,118.97
CA-6908,2018-04-18,2018-04-19,First Class,Corporate,Illinois,Central,Office Supplies,Storage,581.49,4,0.0,-6.11
CA-6909,2018-10-14,2018-10-15,First Class,Consumer,New York,East,Furniture,Tables,492.78,7,0.1,-79.98
CA-6910,2018-12-21,2018-12-22,Second Class,Consumer,New York,East,Technology,Copiers,915.74,8,0.1,-153.45
CA-6911,2017-05-02,2017-05-07,Same Day,Home Office,Texas,Central,Office Supplies,Appliances,217.63,5,0.0,-30.98
CA-6912,2017-01-24,2017-01-27,Second Class,Home Office,Washington,Central,Furniture,Furnishings,760.72,7,0.2,101.73
CA-6913,2015-12-14,2015-12-17,First Class,Home Office,Washington,West,Technology,Machines,142.1,7,0.1,-7.75
CA-6914,2015-07-21,2015-07-25,First Class,Consumer,Illinois,East,Technology,Copiers,834.71,1,0.1,81.41
CA-6915,2017-06-07,2017-06-08,Standard Class,Home Office,New York,Central,Furniture,Bookcases,842.1,1,0.3,-75.93
CA-6916,2016-11-01,2016-11-02,Same Day,Corporate,California,South,Office Supplies,Paper,238.82,9,0.3,40.8
CA-6917,2016-06-13,2016-06-17,Second Class,Home Office,Washington,Central,Technology,Machines,331.52,2,0.0,98.13
CA-6918,2016-12-07,2016-12-09,First Class,Consumer,California,Central,Technology,Machines,926.95,6,0.2,2.98
CA-6919,2016-10-22,2016-10-23,Same Day,Consumer,Washington,South,Technology,Copiers,613.79,8,0.1,63.84
CA-6920,2018-12-19,2018-12-22,Second Class,Consumer,Texas,South,Furniture,Tables,812.6,7,0.3,140.08
CA-6921,2015-12-28,2015-12-30,Same Day,Home Office,Texas,West,Office Supplies,Envelopes,188.61,1,0.3,29.85
CA-6922,2018-03-22,2018-03-24,Same Day,Corporate,New York,South,Office Supplies,Binders,518.77,4,0.2,100.66
CA-6923,2015-01-15,2015-01-16,First Class,Corporate,Florida,South,Furniture,Chairs,269.31,6,0.2,-26.41
CA-6924,2016-06-25,2016-06-27,Same Day,Consumer,Illinois,West,Technology,Accessories,123.17,1,0.1,-10.32
CA-6925,2016-12-07,2016-12-08,Second Class,Consumer,Washington,South,Technology,Machines,145.06,4,0.3,10.05
CA-6926,2016-08-15,2016-08-17,Same Day,Home Office,Washington,West,Office Supplies,Envelopes,401.76,1,0.0,41.09
CA-6927,2015-01-02,2015-01-06,Same Day,Home Office,California,South,Furniture,Bookcases,632.55,6,0.1,-32.53
CA-6928,2016-07-25,2016-07-29,Standard Class,Consumer,Washington,East,Office Supplies,Envelopes,839.43,7,0.2,-123.45
CA-6929,2016-04-14,2016-04-17,Second Class,Corporate,Texas,Central,Technology,Phones,975.02,7,0.1,163.69
CA-6930,2018-11-01,2018-11-04,First Class,Home Office,California,South,Furniture,Furnishings,865.94,3,0.3,-7.66
CA-6931,2015-09-23,2015-09-29,Same Day,Home Office,Illinois,Central,Furniture,Chairs,221.75,6,0.3,-23.47
CA-6932,2017-10-10,2017-10-16,Standard Class,Home Office,California,Central,Office Supplies,Appliances,841.12,9,0.3,164.22
CA-6933,2018-06-30,2018-07-04,Standard Class,Home Office,Florida,West,Furniture,Bookcases,130.17,5,0.0,7.22
CA-6934,2017-06-12,2017-06-14,Second Class,Consumer,New York,East,Furniture,Chairs,457.74,7,0.3,19.72
CA-6935,2017-11-17,2017-11-21,Standard Class,Home Office,Florida,West,Furniture,Tables,486.77,5,0.3,17.06
CA-6936,2016-08-19,2016-08-20,Same Day,Consumer,Florida,South,Furniture,Chairs,294.8,1,0.2,-13.41
CA-6937,2016-02-24,2016-02-27,Standard Class,Consumer,California,Central,Furniture,Bookcases,683.03,7,0.3,57.34
CA-6938,2015-03-23,2015-03-29,Same Day,Consumer,Texas,West,Office Supplies,Envelopes,660.0,7,0.3,57.54
CA-6939,2016-05-12,2016-05-13,First Class,Corporate,Illinois,East,Office Supplies,Paper,221.03,2,0.3,-23.86
CA-6940,2018-08-10,2018-08-12,Standard Class,Corporate,Texas,Central,Technology,Machines,667.23,5,0.3,102.21
CA-6941,2018-01-25,2018-01-26,First Class,Consumer,Florida,East,Technology,Machines,889.65,6,0.3,71.04
CA-6942,2015-07-08,2015-07-10,Same Day,Consumer,Illinois,Central,Technology,Accessories,540.99,2,0.0,-4.64
CA-6943,2018-02-02,2018-02-07,Same Day,Corporate,New York,Central,Technology,Copiers,340.97,9,0.3,51.42
CA-6944,2018-06-17,2018-06-23,Second Class,Home Office,Florida,East,Technology,Phones,237.42,4,0.2,0.95
CA-6945,2015-07-26,2015-08-01,First Class,Home Office,Texas,South,Office Supplies,Paper,696.49,8,0.1,59.04
CA-6946,2015-05-02,2015-05-04,Standard Class,Home Office,Illinois,South,Office Supplies,Labels,9.31,6,0.3,0.7
CA-6947,2018-05-29,2018-06-02,Same Day,Home Office,New York,West,Furniture,Furnishings,732.98,3,0.3,133.94
CA-6948,2017-02-04,2017-02-08,Standard Class,Home Office,Texas,West,Technology,Accessories,69.15,5,0.1,6.96
CA-6949,2017-08-28,2017-08-30,First Class,Corporate,Washington,South,Technology,Copiers,108.31,1,0.2,18.87
CA-6950,2018-01-08,2018-01-13,Second Class,Home Office,New York,South,Furniture,Chairs,503.81,2,0.0,-68.74
CA-6951,2018-01-17,2018-01-19,First Class,Home Office,New York,East,Furniture,Furnishings,508.84,4,0.2,-19.29
CA-6952,2017-04-24,2017-04-26,First Class,Consumer,California,West,Furniture,Tables,612.09,3,0.2,127.26
CA-6953,2017-04-20,2017-04-26,First Class,Consumer,Florida,South,Technology,Phones,401.7,9,0.3,71.04
CA-6954,2016-11-07,2016-11-12,Same Day,Corporate,Illinois,South,Furniture,Furnishings,330.28,4,0.2,33.56
CA-6955,2016-05-01,2016-05-05,Same Day,Corporate,Washington,Central,Furniture,Chairs,834.21,9,0.3,166.06
CA-6956,2016-02-29,2016-03-02,Second Class,Corporate,Illinois,East,Technology,Machines,953.55,4,0.2,90.72
CA-6957,2018-01-30,2018-02-03,Standard Class,Corporate,Texas,West,Office Supplies,Appliances,234.42,4,0.3,16.32
CA-6958,2018-03-20,2018-03-26,First Class,Home Office,Texas,East,Office Supplies,Storage,435.58,6,0.0,-18.37
CA-6959,2016-11-05,2016-11-08,Same Day,Home Office,California,Central,Technology,Copiers,443.48,8,0.0,-20.23
CA-6960,2016-03-02,2016-03-05,Second Class,Home Office,Texas,West,Furniture,Tables,933.07,1,0.2,216.87
CA-6961,2018-06-15,2018-06-20,Standard Class,Corporate,California,Central,Furniture,Tables,187.58,3,0.0,29.87
CA-6962,2018-08-30,2018-09-04,First Class,Corporate,Illinois,East,Office Supplies,Appliances,690.93,2,0.1,-18.85
CA-6963,2016-06-26,2016-07-02,First Class,Home Office,Washington,Central,Furniture,Tables,881.31,6,0.1,-124.38
CA-6964,2018-05-19,2018-05-20,First Class,Consumer,Florida,East,Office Supplies,Paper,380.29,8,0.3,-40.15
CA-6965,2018-07-29,2018-08-02,Same Day,Home Office,New York,East,Technology,Accessories,6.89,6,0.2,1.45
CA-6966,2015-08-04,2015-08-06,First Class,Home Office,Florida,Central,Office Supplies,Paper,915.75,9,0.0,-75.75
CA-6967,2015-09-04,2015-09-06,Standard Class,Corporate,Florida,Central,Technology,Machines,834.79,4,0.1,215.54
CA-6968,2017-10-22,2017-10-23,Same Day,Corporate,Florida,South,Technology,Copiers,276.23,5,0.1,2.42
CA-6969,2018-10-02,2018-10-04,Same Day,Home Office,Washington,South,Technology,Phones,582.19,8,0.2,-8.49
CA-6970,2017-05-11,2017-05-16,Standard Class,Corporate,Florida,South,Furniture,Furnishings,802.53,8,0.2,-105.45
CA-6971,2016-06-08,2016-06-12,Same Day,Consumer,Florida,Central,Technology,Machines,392.41,7,0.3,-32.32
CA-6972,2017-10-14,2017-10-16,Standard Class,Home Office,Illinois,South,Office Supplies,Binders,428.93,3,0.1,86.95
CA-6973,2018-01-30,2018-02-02,Second Class,Consumer,Florida,South,Furniture,Chairs,275.17,4,0.1,-30.18
CA-6974,2016-02-11,2016-02-16,Standard Class,Corporate,New York,East,Office Supplies,Storage,842.24,7,0.1,-61.24
CA-6975,2016-01-23,2016-01-27,Second Class,Corporate,Washington,East,Technology,Copiers,921.9,6,0.1,136.53
CA-6976,2015-12-22,2015-12-27,Second Class,Corporate,Texas,East,Furniture,Chairs,588.57,9,0.3,-64.68
CA-6977,2016-06-24,2016-06-27,Second Class,Home Office,Texas,Central,Technology,Machines,608.45,1,0.3,3.82
CA-6978,2017-05-27,2017-05-29,Same Day,Home Office,Texas,Central,Technology,Copiers,8.55,1,0.3,-1.18
CA-6979,2017-01-21,2017-01-27,Second Class,Corporate,Washington,East,Office Supplies,Binders,217.71,8,0.3,-25.31
CA-6980,2015-03-06,2015-03-07,First Class,Corporate,Texas,South,Technology,Accessories,854.92,1,0.3,12.6
CA-6981,2018-02-23,2018-03-01,Same Day,Home Office,California,South,Technology,Phones,649.65,6,0.3,-74.92
CA-6982,2015-09-23,2015-09-24,Second Class,Home Office,Texas,West,Technology,Phones,965.43,4,0.3,-35.66
CA-6983,2016-01-23,2016-01-25,Standard Class,Corporate,Texas,East,Furniture,Chairs,412.63,4,0.0,82.87
CA-6984,2017-03-19,2017-03-25,Standard Class,Home Office,Washington,West,Furniture,Furnishings,407.36,4,0.0,-68.75
CA-6985,2018-04-11,2018-04-15,First Class,Corporate,Florida,West,Technology,Copiers,742.29,6,0.3,100.78
CA-6986,2017-11-10,2017-11-12,Second Class,Home Office,California,Central,Furniture,Bookcases,677.9,9,0.2,-92.19
CA-6987,2017-04-28,2017-05-01,Standard Class,Home Office,Washington,West,Office Supplies,Envelopes,148.95,6,0.1,-15.44
CA-6988,2017-11-27,2017-11-30,Standard Class,Consumer,Florida,West,Office Supplies,Appliances,798.85,7,0.2,-3.67
CA-6989,2016-06-08,2016-06-14,Standard Class,Consumer,Texas,East,Office Supplies,Paper,374.15,1,0.2,-10.64
CA-6990,2017-04-03,2017-04-07,Second Class,Corporate,New York,South,Furniture,Chairs,295.05,3,0.3,38.96
CA-6991,2016-08-08,2016-08-14,Same Day,Home Office,Texas,West,Technology,Copiers,544.74,1,0.2,-68.65
CA-6992,2015-07-02,2015-07-04,Standard Class,Consumer,New York,South,Office Supplies,Paper,757.37,6,0.0,34.19
CA-6993,2016-09-03,2016-09-09,Second Class,Corporate,Florida,Central,Technology,Machines,511.33,4,0.1,67.95
CA-6994,2018-02-05,2018-02-09,Same Day,Home Office,Illinois,Central,Office Supplies,Appliances,486.03,4,0.2,-24.99
CA-6995,2018-09-12,2018-09-18,First Class,Consumer,New York,Central,Technology,Copiers,321.01,2,0.1,-33.62
CA-6996,2017-05-05,2017-05-09,Second Class,Home Office,California,Central,Furniture,Bookcases,57.06,5,0.1,4.4
CA-6997,2016-03-25,2016-03-30,Standard Class,Corporate,Texas,South,Technology,Machines,859.84,3,0.1,-69.52
CA-6998,2015-11-26,2015-12-01,Standard Class,Consumer,California,Central,Office Supplies,Paper,831.92,4,0.0,84.11
CA-6999,2016-10-01,2016-10-06,First Class,Home Office,Florida,East,Technology,Phones,37.67,5,0.1,-3.51
CA-7000,2016-09-28,2016-10-02,Standard Class,Consumer,Washington,Central,Office Supplies,Paper,548.84,1,0.1,107.54
CA-7001,2018-06-17,2018-06-20,First Class,Home Office,New York,West,Technology,Copiers,121.7,6,0.0,20.32
CA-7002,2015-06-30,2015-07-06,First Class,Corporate,California,East,Technology,Accessories,441.88,8,0.2,10.84
CA-7003,2018-06-04,2018-06-08,First Class,Home Office,Washington,East,Technology,Machines,216.13,7,0.2,1.17
CA-7004,2018-07-25,2018-07-31,Same Day,Corporate,Illinois,South,Office Supplies,Paper,889.63,9,0.0,77.78
CA-7005,2015-06-29,2015-07-05,Standard Class,Corporate,Washington,West,Technology,Machines,648.91,6,0.2,63.41
CA-7006,2015-09-13,2015-09-19,Same Day,Home Office,Washington,East,Furniture,Tables,839.3,1,0.3,-20.57
CA-7007,2015-07-31,2015-08-05,Same Day,Home Office,California,West,Technology,Machines,252.64,8,0.0,37.85
CA-7008,2018-04-25,2018-04-29,Standard Class,Consumer,New York,Central,Technology,Copiers,657.37,3,0.3,-70.39
CA-7009,2018-03-03,2018-03-05,Same Day,Consumer,New York,West,Office Supplies,Labels,855.64,9,0.3,49.63
CA-7010,2017-06-05,2017-06-10,Second Class,Consumer,Florida,West,Office Supplies,Binders,36.65,8,0.3,-4.15
CA-7011,2015-03-16,2015-03-18,Standard Class,Corporate,Illinois,Central,Technology,Machines,837.82,7,0.2,43.98
CA-7012,2017-12-09,2017-12-12,Same Day,Corporate,Washington,South,Furniture,Tables,887.21,3,0.3,169.35
CA-7013,2015-07-09,2015-07-13,Same Day,Consumer,California,East,Technology,Copiers,963.69,6,0.1,156.49
CA-7014,2015-06-05,2015-06-08,Same Day,Consumer,New York,Central,Office Supplies,Paper,436.09,1,0.0,-63.95
CA-7015,2018-11-09,2018-11-14,Second Class,Home Office,Washington,West,Office Supplies,Binders,837.8,9,0.3,-5.18
CA-7016,2016-08-14,2016-08-18,First Class,Corporate,New York,Central,Office Supplies,Labels,85.36,1,0.0,-4.3
CA-7017,2016-09-16,2016-09-20,Second Class,Home Office,Illinois,West,Office Supplies,Storage,81.58,2,0.3,3.73
CA-7018,2017-10-01,2017-10-05,Second Class,Consumer,Florida,West,Technology,Machines,83.18,5,0.0,8.73
CA-7019,2016-02-04,2016-02-08,Same Day,Consumer,Texas,Central,Technology,Machines,918.52,6,0.0,-95.12
CA-7020,2017-04-30,2017-05-03,Second Class,Corporate,California,East,Furniture,Bookcases,964.65,9,0.2,-115.33
CA-7021,2018-08-19,2018-08-20,Standard Class,Home Office,Texas,East,Technology,Accessories,799.63,1,0.3,-25.5
CA-7022,2018-04-15,2018-04-19,First Class,Corporate,Washington,East,Technology,Machines,968.81,1,0.2,69.6
CA-7023,2017-10-22,2017-10-27,First Class,Home Office,California,East,Furniture,Furnishings,221.8,2,0.3,20.78
CA-7024,2017-12-22,2017-12-26,Same Day,Consumer,Illinois,East,Technology,Machines,178.36,8,0.3,-13.99
CA-7025,2016-04-17,2016-04-21,First Class,Home Office,Texas,Central,Furniture,Chairs,663.78,9,0.0,33.05
CA-7026,2017-01-21,2017-01-23,First Class,Corporate,Florida,South,Technology,Accessories,446.07,9,0.0,-19.36
CA-7027,2016-04-15,2016-04-21,Standard Class,Home Office,Florida,Central,Office Supplies,Paper,130.19,3,0.1,9.07
CA-7028,2018-08-06,2018-08-10,Standard Class,Home Office,New York,Central,Office Supplies,Paper,993.06,4,0.3,-46.46
CA-7029,2015-10-10,2015-10-12,Same Day,Home Office,Washington,West,Furniture,Furnishings,834.37,1,0.2,-64.87
CA-7030,2015-11-06,2015-11-09,First Class,Home Office,Texas,Central,Furniture,Furnishings,143.26,7,0.1,22.94
CA-7031,2018-09-25,2018-09-26,Second Class,Consumer,Florida,South,Technology,Machines,223.6,9,0.2,-4.0
CA-7032,2016-07-01,2016-07-03,First Class,Corporate,Texas,East,Office Supplies,Labels,187.59,9,0.2,15.76
CA-7033,2017-08-03,2017-08-05,Standard Class,Home Office,Washington,West,Technology,Copiers,14.33,1,0.1,2.62
CA-7034,2018-09-12,2018-09-13,Standard Class,Corporate,New York,East,Technology,Machines,270.48,9,0.0,5.74
CA-7035,2018-12-10,2018-12-14,First Class,Consumer,Illinois,South,Office Supplies,Appliances,872.01,4,0.2,109.76
CA-7036,2016-10-27,2016-11-02,Second Class,Home Office,California,East,Office Supplies,Appliances,22.04,9,0.1,-0.49
CA-7037,2015-11-15,2015-11-20,First Class,Consumer,Texas,South,Furniture,Furnishings,508.25,4,0.3,0.84
CA-7038,2015-03-20,2015-03-22,Second Class,Consumer,New York,Central,Technology,Phones,629.08,1,0.3,-4.65
CA-7039,2018-06-09,2018-06-15,Same Day,Consumer,Florida,East,Technology,Machines,752.44,3,0.0,43.38
CA-7040,2016-08-29,2016-09-01,Second Class,Consumer,California,East,Office Supplies,Labels,630.7,6,0.0,29.67
CA-7041,2018-05-16,2018-05-22,First Class,Corporate,California,West,Office Supplies,Storage,456.29,9,0.1,105.14
CA-7042,2018-10-25,2018-10-28,Second Class,Corporate,Florida,West,Furniture,Furnishings,418.62,8,0.2,-56.26
CA-7043,2018-10-15,2018-10-18,Standard Class,Consumer,Texas,East,Technology,Accessories,314.03,2,0.0,-20.46
CA-7044,2017-01-12,2017-01-16,Second Class,Corporate,New York,East,Office Supplies,Binders,282.88,9,0.3,-14.19
CA-7045,2016-10-09,2016-10-10,Same Day,Consumer,California,West,Furniture,Furnishings,617.1,8,0.0,-51.13
CA-7046,2017-05-31,2017-06-03,Standard Class,Corporate,Texas,East,Office Supplies,Storage,385.12,5,0.0,19.53
CA-7047,2018-04-21,2018-04-25,First Class,Corporate,Illinois,Central,Technology,Machines,227.65,9,0.1,-21.32
CA-7048,2018-12-03,2018-12-04,Second Class,Corporate,Washington,South,Furniture,Furnishings,696.66,8,0.1,76.82
CA-7049,2018-01-16,2018-01-21,Same Day,Home Office,Illinois,West,Technology,Machines,147.87,9,0.0,-26.23
CA-7050,2017-10-24,2017-10-30,Second Class,Consumer,New York,South,Technology,Phones,427.95,6,0.0,73.9
CA-7051,2016-06-17,2016-06-18,Standard Class,Consumer,Texas,South,Furniture,Chairs,398.51,3,0.0,98.09
CA-7052,2017-07-06,2017-07-07,Standard Class,Consumer,New York,South,Furniture,Furnishings,84.49,6,0.2,-0.13
CA-7053,2016-01-08,2016-01-13,Second Class,Corporate,Washington,East,Office Supplies,Labels,900.8,7,0.3,-7.84
CA-7054,2015-10-16,2015-10-18,Standard Class,Corporate,Texas,Central,Office Supplies,Appliances,451.89,2,0.0,-37.47
CA-7055,2016-09-06,2016-09-10,First Class,Corporate,Florida,West,Technology,Accessories,678.51,8,0.2,-75.62
CA-7056,2015-04-07,2015-04-12,Second Class,Consumer,California,West,Technology,Phones,142.84,7,0.3,-11.71
CA-7057,2015-12-26,2015-12-29,Second Class,Home Office,Texas,South,Technology,Accessories,653.88,4,0.3,-24.8
CA-7058,2015-07-13,2015-07-19,Same Day,Consumer,Illinois,Central,Office Supplies,Appliances,522.64,9,0.1,-27.76
CA-7059,2015-07-26,2015-07-29,First Class,Home Office,Illinois,West,Office Supplies,Storage,203.36,9,0.3,-23.61
CA-7060,2016-05-22,2016-05-25,Second Class,Corporate,Florida,Central,Furniture,Tables,394.84,5,0.2,41.28
CA-7061,2015-11-13,2015-11-16,First Class,Home Office,Illinois,West,Office Supplies,Binders,338.57,9,0.0,-0.3
CA-7062,2016-05-10,2016-05-12,Standard Class,Consumer,Washington,Central,Office Supplies,Appliances,893.82,1,0.1,-129.53
CA-7063,2017-03-22,2017-03-25,Same Day,Home Office,Florida,West,Technology,Copiers,977.09,5,0.2,10.21
CA-7064,2018-11-04,2018-11-09,Second Class,Home Office,Texas,West,Office Supplies,Binders,255.86,1,0.0,30.83
CA-7065,2018-11-23,2018-11-25,First Class,Corporate,Illinois,East,Technology,Phones,418.7,2,0.0,32.06
CA-7066,2015-04-15,2015-04-17,Standard Class,Corporate,New York,South,Technology,Accessories,716.37,8,0.1,159.61
CA-7067,2016-02-12,2016-02-18,First Class,Corporate,Illinois,West,Office Supplies,Labels,694.82,4,0.3,30.12
CA-7068,2016-12-01,2016-12-02,Same Day,Consumer,Illinois,West,Technology,Copiers,718.78,9,0.0,-24.91
CA-7069,2016-09-24,2016-09-28,Standard Class,Home Office,Washington,Central,Furniture,Bookcases,381.41,7,0.3,42.43
CA-7070,2018-07-07,2018-07-11,First Class,Consumer,Texas,South,Furniture,Chairs,288.7,7,0.1,18.25
CA-7071,2018-02-06,2018-02-07,Standard Class,Consumer,Florida,East,Office Supplies,Binders,549.93,2,0.1,-30.75
CA-7072,2015-06-25,2015-06-29,Second Class,Home Office,Florida,West,Furniture,Bookcases,880.38,6,0.0,231.84
CA-7073,2016-09-06,2016-09-11,First Class,Corporate,California,East,Office Supplies,Appliances,746.21,1,0.0,210.92
CA-7074,2016-09-10,2016-09-11,Same Day,Home Office,Florida,South,Technology,Accessories,481.57,7,0.0,-16.58
CA-7075,2016-09-28,2016-10-03,Same Day,Corporate,Florida,South,Office Supplies,Storage,889.56,7,0.1,-50.38
